Mean Intensity,Std Intensity,Edge Mean,Contour Area,Contour Perimeter,Label
0.93387043,0.04068517,0.9715709222145102,3969.0,252.0,1
0.949797,0.035021316,0.799941959883399,3969.0,252.0,1
0.9280379,0.03882659,0.9052924746929577,3969.0,252.0,1
0.91431236,0.08578469,1.6693471724735072,3969.0,252.0,1
0.9123832,0.094476156,2.161142637325704,3969.0,252.0,1
0.92286015,0.09534039,2.025391361505511,3969.0,252.0,1
0.9000633,0.09954652,2.274033054528547,3969.0,252.0,1
0.91618025,0.0835527,1.8028115030922387,3969.0,252.0,1
0.92693776,0.08791143,2.0324085752334726,3969.0,252.0,1
0.9066895,0.08832583,2.08449263338312,3969.0,252.0,1
0.9150994,0.09125575,2.0903539476867303,3969.0,252.0,1
0.929584,0.09021702,2.058276746186382,3969.0,252.0,1
0.91024154,0.08443694,1.9350096969469859,3969.0,252.0,1
0.91959536,0.081093706,1.8857263923399132,3969.0,252.0,1
0.9232373,0.09575991,2.2085684499665206,3969.0,252.0,1
0.93087655,0.086398065,2.1626843267666818,3969.0,252.0,1
0.9134326,0.083758265,1.8899838357067638,3969.0,252.0,1
0.914389,0.09879678,2.42106939965342,3969.0,252.0,1
0.9300532,0.08904429,1.9194025854140426,3969.0,252.0,1
0.9100299,0.08027251,1.63034610029094,3969.0,252.0,1
0.90634966,0.09108397,1.9977656045605623,3969.0,252.0,1
0.91348803,0.09173788,2.1153352831341334,3969.0,252.0,1
0.92929876,0.0834329,1.9157394036997517,3969.0,252.0,1
0.90309155,0.097851545,2.1664429535827567,3969.0,252.0,1
0.9103612,0.09721319,2.2078523779944463,3969.0,252.0,1
0.9256395,0.09401898,2.032174927471151,3969.0,252.0,1
0.9156844,0.07287438,1.6066383936142872,3969.0,252.0,1
0.9238186,0.0530097,1.1184976474999095,3969.0,252.0,1
0.9249042,0.058853153,1.3708649353081592,3969.0,252.0,1
0.92986166,0.061508376,1.3296888056505414,3969.0,252.0,1
0.93457407,0.080031544,1.9537835041125475,3969.0,252.0,1
0.92707276,0.055011194,1.144685332618307,3969.0,252.0,1
0.94015867,0.053351033,1.1074879313087127,3969.0,252.0,1
0.92792773,0.05285719,1.0558041175928932,3969.0,252.0,1
0.9294041,0.05524215,1.163932662754765,3969.0,252.0,1
0.9414177,0.05805191,1.2383197135191388,3969.0,252.0,1
0.9240991,0.057882052,1.2534970574003443,3969.0,252.0,1
0.9328191,0.056529596,1.1722090807675771,3969.0,252.0,1
0.929249,0.049234014,1.0389768375873865,3969.0,252.0,1
0.94563985,0.056344293,1.147263017222855,3969.0,252.0,1
0.92710245,0.053961646,1.1163349388085149,3969.0,252.0,1
0.9328737,0.0523475,1.1153172327196845,3969.0,252.0,1
0.9384229,0.06912771,1.6003832965800808,3969.0,252.0,1
0.9237248,0.051083237,1.0855504819512962,3969.0,252.0,1
0.94438183,0.047373768,0.975905783369935,3969.0,252.0,1
0.9244734,0.054270558,1.2423863481344806,3969.0,252.0,1
0.92870325,0.058423314,1.3413074142086951,3969.0,252.0,1
0.9433851,0.053326834,1.21959694557325,3969.0,252.0,1
0.9227003,0.061146643,1.3846074215421331,3969.0,252.0,1
0.9275132,0.064813286,1.5534630250332753,3969.0,252.0,1
0.9477079,0.051531814,1.1512128558889116,3969.0,252.0,1
0.9320561,0.04726817,0.922025928720474,3969.0,252.0,1
0.9285903,0.05448666,1.116474280961246,3969.0,252.0,1
0.9449764,0.04396048,0.8759268093165666,3969.0,252.0,1
0.9291686,0.044756662,0.8773750884109763,3969.0,252.0,1
0.9308163,0.048286084,0.9454392419453657,3967.0,253.65685415267944,1
0.94548285,0.048629824,0.9234669120656916,3969.0,252.0,1
0.92692065,0.04418487,0.9004209857372998,3969.0,252.0,1
0.93224376,0.0480285,0.9132158800997727,3969.0,252.0,1
0.9467361,0.049658302,0.9896055435063785,3969.0,252.0,1
0.9260771,0.04794961,0.9569769970945559,3969.0,252.0,1
0.9310403,0.04794771,0.9555507783657577,3969.0,252.0,1
0.94422865,0.053094447,1.0848711341136228,3969.0,252.0,1
0.9453316,0.04304278,0.8701597696814495,3969.0,252.0,1
0.9280139,0.04427742,0.882393425687955,3969.0,252.0,1
0.93117917,0.04312289,0.8422166938484523,3969.0,252.0,1
0.9443885,0.040333193,0.8177033735495514,3969.0,252.0,1
0.9264419,0.046256807,0.9196381130151291,3968.0,252.82842707633972,1
0.9259795,0.05317368,1.0400577756714406,3969.0,252.0,1
0.9288536,0.055178776,1.1498857445791992,3969.0,252.0,1
0.94707406,0.04744554,0.9134524019056947,3969.0,252.0,1
0.9263347,0.048611507,0.9598531401422064,3969.0,252.0,1
0.9289196,0.053187456,1.1138361788393323,3969.0,252.0,1
0.94559395,0.046551548,0.9629742983513404,3969.0,252.0,1
0.92484105,0.05643358,1.1394914271401175,3969.0,252.0,1
0.9050092,0.107550584,2.6706529664122125,3969.0,252.0,1
0.9227711,0.08024975,1.52177453320453,3969.0,252.0,1
0.9322629,0.08788257,1.6969409728530578,3969.0,252.0,1
0.89573383,0.116440564,2.6984674414871064,3969.0,252.0,1
0.9053941,0.099625506,2.33477851066937,3969.0,252.0,1
0.90483874,0.11050401,2.948315590774742,3969.0,252.0,1
0.8990235,0.099297225,2.331334537750531,3969.0,252.0,1
0.89592624,0.111599535,2.9499700153551376,3969.0,252.0,1
0.9137063,0.107825756,2.589654317523257,3967.0,253.65685415267944,1
0.9030514,0.098738775,2.122439349666657,3968.0,252.82842707633972,1
0.908476,0.10193632,2.3289465846312307,3967.0,252.82842707633972,1
0.9139361,0.11034476,2.476621563986654,3969.0,252.0,1
0.92075384,0.100855015,2.285847805833594,3969.0,252.0,1
0.90278995,0.10097029,2.220084447966781,3961.0,253.65685415267944,1
0.9116757,0.09718597,2.316192991924925,3969.0,252.0,1
0.92346996,0.093683235,2.0467013617964636,3969.0,252.0,1
0.89103484,0.11048942,2.6969765188528134,3969.0,252.0,1
0.9072783,0.09339234,1.9875426101211549,3969.0,252.0,1
0.9169357,0.088512175,1.817927959104165,3969.0,252.0,1
0.92540586,0.092131965,1.9548948641161603,3969.0,252.0,1
0.90061086,0.10532692,2.260448667854809,3969.0,252.0,1
0.91404814,0.09782443,1.8725097169896499,3969.0,252.0,1
0.9255868,0.09864173,2.0460124694743027,3969.0,252.0,1
0.9079935,0.09715142,1.9900586552426618,3969.0,252.0,1
0.9201124,0.0870174,1.839029809526454,3969.0,252.0,1
0.9212326,0.09046643,1.8024612902066866,3969.0,252.0,1
0.93122315,0.09126142,1.982661838865053,3969.0,252.0,1
0.9133406,0.08468959,1.7270826105009294,3969.0,252.0,1
0.9133157,0.09683469,1.9643669834052822,3969.0,252.0,1
0.9279018,0.09356194,1.9444856753719342,3969.0,252.0,1
0.90923715,0.090684995,1.985391394365295,3969.0,252.0,1
0.91736746,0.09049333,1.9344121573742956,3969.0,252.0,1
0.9290412,0.09513838,2.1364622551898265,3969.0,252.0,1
0.8998756,0.10515581,2.3703540211960874,3969.0,252.0,1
0.9191636,0.09019086,1.7585773530892488,3969.0,252.0,1
0.92676926,0.097144745,2.0318207448006116,3969.0,252.0,1
0.9285424,0.09385048,2.046215606988612,3969.0,252.0,1
0.91369295,0.08785708,1.8257496019398425,3969.0,252.0,1
0.91720754,0.09228738,1.9200829609972796,3969.0,252.0,1
0.9303663,0.09090787,1.921138710456994,3969.0,252.0,1
0.9076038,0.093894675,2.0240188191867423,3969.0,252.0,1
0.9114574,0.091639236,1.9946647697064022,3969.0,252.0,1
0.9187481,0.09212526,1.9699262292177762,3969.0,252.0,1
0.9241976,0.09841821,2.193859149531908,3969.0,252.0,1
0.9074142,0.09871776,2.056720280925414,3969.0,252.0,1
0.92159253,0.08695906,1.8023797010432954,3969.0,252.0,1
0.9261785,0.0995475,2.1750417233665478,3969.0,252.0,1
0.9115177,0.09321997,1.9407894193499198,3969.0,252.0,1
0.9099284,0.10099931,2.4267356603446872,3969.0,252.0,1
0.912904,0.103316784,2.6015000059781594,3969.0,252.0,1
0.9258673,0.10517126,2.4907449553303094,3969.0,252.0,1
0.89819914,0.10926007,2.8137735251764204,3969.0,252.0,1
0.91244733,0.100237526,2.280656912769624,3969.0,252.0,1
0.9278348,0.094486065,2.1677057020345987,3968.0,252.82842707633972,1
0.9086627,0.09490923,2.2077183379363796,3968.0,252.82842707633972,1
0.912477,0.09952457,2.3264336453233643,3968.0,252.82842707633972,1
0.9276481,0.09799228,2.2170477272528606,3969.0,252.0,1
0.9060279,0.103420995,2.4556327344727773,3969.0,252.0,1
0.91284466,0.099708885,2.4658647384118204,3969.0,252.0,1
0.92468303,0.09500362,2.2036480159923295,3969.0,252.0,1
0.9200903,0.11362931,2.8315550911544456,3968.0,252.82842707633972,1
0.90458894,0.10288859,2.524106814748129,3969.0,252.0,1
0.91078526,0.10710277,2.5962060058879466,3969.0,252.0,1
0.9255275,0.09839631,2.382614173650089,3968.0,252.82842707633972,1
0.904184,0.09878967,2.4476193403002653,3969.0,252.0,1
0.90946025,0.0882546,2.098223015980095,3969.0,252.0,1
0.9131558,0.098576546,2.3469809351987094,3969.0,252.0,1
0.92509186,0.10371462,2.466219096712803,3969.0,252.0,1
0.9058738,0.09590862,2.2809277217782347,3968.0,252.82842707633972,1
0.9161228,0.09869129,2.3461803891305917,3968.0,252.82842707633972,1
0.9327971,0.09518019,2.1690954075321125,3969.0,252.0,1
0.9069164,0.09889602,2.4162536554036267,3969.0,252.0,1
0.92220914,0.07354359,1.5412493443029787,3969.0,252.0,1
0.92105836,0.06800155,1.4957636544546788,3969.0,252.0,1
0.93742144,0.06606673,1.402767196240886,3969.0,252.0,1
0.915514,0.07728928,1.6531044869826625,3969.0,252.0,1
0.92291576,0.067447335,1.3962542457162712,3969.0,252.0,1
0.9374808,0.06293797,1.3591096372211342,3969.0,252.0,1
0.91985583,0.062189177,1.318677795560757,3969.0,252.0,1
0.92086494,0.072129674,1.52681048210087,3969.0,252.0,1
0.9395249,0.061527677,1.2471560876321832,3969.0,252.0,1
0.91914356,0.066948295,1.3734574222023057,3969.0,252.0,1
0.92496645,0.066949904,1.316971521592508,3969.0,252.0,1
0.93692446,0.070579186,1.4929461305437388,3969.0,252.0,1
0.9336444,0.072314546,1.5918769163924424,3969.0,252.0,1
0.9157122,0.07242258,1.5543083009689689,3969.0,252.0,1
0.923425,0.06355213,1.330385300573112,3969.0,252.0,1
0.9344755,0.06500059,1.4452561601912037,3969.0,252.0,1
0.9194317,0.066170104,1.4336929642197047,3969.0,252.0,1
0.9183881,0.06962773,1.4754734493422565,3969.0,252.0,1
0.91943073,0.07583194,1.6242305167147149,3969.0,252.0,1
0.9372797,0.070251636,1.4569467192791064,3969.0,252.0,1
0.91469157,0.07054504,1.6029391634817416,3969.0,252.0,1
0.9198874,0.07002127,1.5997455361424886,3969.0,252.0,1
0.9365138,0.06623907,1.4091573765660277,3969.0,252.0,1
0.91741633,0.07105816,1.543421254705141,3969.0,252.0,1
0.91322863,0.088934354,2.030888866304764,3969.0,252.0,1
0.9274615,0.07269063,1.4758977027249598,3969.0,252.0,1
0.9299048,0.08960747,2.1502140861673653,3969.0,252.0,1
0.9089825,0.09048767,1.9199426870797707,3969.0,252.0,1
0.91432106,0.091083966,1.9937948565090364,3969.0,252.0,1
0.92663234,0.08876241,1.9709978893779574,3969.0,252.0,1
0.91250575,0.08746347,1.73876534198553,3969.0,252.0,1
0.9187912,0.0845832,1.8244372305730552,3969.0,252.0,1
0.93060464,0.08737893,1.863509607110426,3969.0,252.0,1
0.9081553,0.09505314,2.284694135408118,3969.0,252.0,1
0.91180205,0.09938849,2.4691449240750702,3968.0,252.82842707633972,1
0.92953515,0.084556445,1.8083863019098356,3969.0,252.0,1
0.9315458,0.087135576,1.9772897221078103,3969.0,252.0,1
0.9105842,0.092315465,2.155356391565781,3966.0,254.82842707633972,1
0.9202512,0.08439281,1.880535903530247,3969.0,252.0,1
0.93558705,0.08023384,1.7763959361315966,3969.0,252.0,1
0.9115618,0.08559597,1.8837272181265963,3969.0,252.0,1
0.91091645,0.089737944,1.931303619821196,3969.0,252.0,1
0.9187079,0.08534966,1.7392027196538198,3969.0,252.0,1
0.9286745,0.08941551,2.0410833719395454,3969.0,252.0,1
0.91099113,0.08576336,1.8295791609277618,3969.0,252.0,1
0.9221373,0.0810074,1.6365180610911185,3969.0,252.0,1
0.92966735,0.091979295,2.027075024440777,3969.0,252.0,1
0.9165968,0.083060965,1.6548993116955932,3969.0,252.0,1
0.92329097,0.08082985,1.776825507420018,3969.0,252.0,1
0.924909,0.07957535,1.698912308910033,3964.0,256.8284270763397,1
0.93558896,0.077766955,1.7379491858603706,3966.0,254.82842707633972,1
0.91863036,0.07631777,1.635788657618776,3969.0,252.0,1
0.9230335,0.07799026,1.594959356409717,3969.0,252.0,1
0.937521,0.07210916,1.5224559694795718,3969.0,252.0,1
0.9184054,0.07717618,1.6222423895283207,3969.0,252.0,1
0.9231417,0.07865771,1.6187215267330521,3969.0,252.0,1
0.93710935,0.08211224,1.7399100566939198,3969.0,252.0,1
0.9194815,0.07577429,1.6088318562800228,3969.0,252.0,1
0.92500764,0.07435969,1.5489864889011535,3969.0,252.0,1
0.93662584,0.07429836,1.547318639686119,3969.0,252.0,1
0.93636924,0.076782025,1.517036587107245,3969.0,252.0,1
0.922392,0.073164366,1.600593073050484,3969.0,252.0,1
0.9246639,0.07869635,1.6700870149910463,3965.0,252.82842707633972,1
0.93525195,0.078159265,1.69541894477368,3969.0,252.0,1
0.9183144,0.07580383,1.6578243177914205,3969.0,252.0,1
0.9180846,0.078390665,1.7182564220880894,3969.0,252.0,1
0.92148817,0.08627152,1.851110063543708,3968.0,252.82842707633972,1
0.93705666,0.08025461,1.7657306461448878,3969.0,252.0,1
0.913625,0.0843623,1.9508934131940194,3969.0,252.0,1
0.9226227,0.07893687,1.6689225267401717,3969.0,252.0,1
0.9332528,0.08400336,1.8247684783604647,3968.0,252.82842707633972,1
0.91990376,0.07735564,1.6489149506454017,3969.0,252.0,1
0.9164618,0.0853906,1.9062514569740323,3969.0,252.0,1
0.9264256,0.06712583,1.259350187534663,3969.0,252.0,1
0.9369638,0.06839699,1.285984822735356,3969.0,252.0,1
0.9100386,0.08514803,1.7977773258089207,3969.0,252.0,1
0.91472214,0.09497467,2.096762532897129,3969.0,252.0,1
0.9302628,0.087650955,1.90727470973891,3969.0,252.0,1
0.9128964,0.08404636,1.7457050156734888,3969.0,252.0,1
0.91816884,0.08340328,1.7423380447774834,3969.0,252.0,1
0.92907184,0.089444295,1.8746910688952367,3969.0,252.0,1
0.9111769,0.0900084,1.8549465305222341,3969.0,252.0,1
0.9245653,0.079328984,1.4927307735979465,3969.0,252.0,1
0.9224092,0.09964674,2.321878453413108,3969.0,252.0,1
0.93368465,0.089898124,1.863008060742208,3969.0,252.0,1
0.9199267,0.07586524,1.5864740198700409,3969.0,252.0,1
0.9213331,0.08362844,1.6201787953198643,3969.0,252.0,1
0.93887866,0.07494746,1.4807237098605288,3969.0,252.0,1
0.8962585,0.109771766,2.859111539897902,3969.0,252.0,1
0.9095522,0.08474272,1.8760667996538756,3969.0,252.0,1
0.9157361,0.086947806,1.8664397650434439,3969.0,252.0,1
0.9279144,0.08819301,1.906325233715928,3969.0,252.0,1
0.90628546,0.09538231,2.2612036402460505,3969.0,252.0,1
0.9168802,0.08671606,1.9498868643693963,3969.0,252.0,1
0.93007994,0.08459587,1.878290040301902,3969.0,252.0,1
0.9173321,0.075894274,1.5754854395022189,3969.0,252.0,1
0.9187902,0.083499774,1.9175597254310308,3969.0,252.0,1
0.9232508,0.07441005,1.529510914766003,3969.0,252.0,1
0.9352941,0.07069953,1.4198253157148977,3969.0,252.0,1
0.91246367,0.08189855,1.8079920872002644,3969.0,252.0,1
0.918412,0.07717381,1.6822191022012625,3969.0,252.0,1
0.9328201,0.07173023,1.621469920763782,3969.0,252.0,1
0.91895396,0.061703037,1.2829145012944692,3969.0,252.0,1
0.92323166,0.06469969,1.2825104164285455,3969.0,252.0,1
0.93759376,0.06364718,1.2668023064547285,3969.0,252.0,1
0.91526693,0.06554485,1.4201805412320074,3969.0,252.0,1
0.92463905,0.06494115,1.396416870232101,3969.0,252.0,1
0.93211544,0.07984158,1.8508764791568004,3969.0,252.0,1
0.940781,0.060982186,1.2495575948778062,3969.0,252.0,1
0.91436124,0.06959938,1.5335002984394914,3969.0,252.0,1
0.92408466,0.062060814,1.3127466521010644,3969.0,252.0,1
0.9343606,0.065772064,1.3880329482121967,3969.0,252.0,1
0.9158759,0.0678811,1.4515155573466805,3969.0,252.0,1
0.9151416,0.072200745,1.5294128006226866,3969.0,252.0,1
0.92723167,0.06748917,1.454260235537403,3969.0,252.0,1
0.9342342,0.072120346,1.578330665590509,3969.0,252.0,1
0.91731966,0.07438375,1.5395860980596008,3969.0,252.0,1
0.92235076,0.07863217,1.6747403571552995,3969.0,252.0,1
0.9351888,0.07650615,1.6388531376075983,3969.0,252.0,1
0.91453743,0.079345085,1.6950905349201983,3969.0,252.0,1
0.9307224,0.059065048,1.1560242395525915,3969.0,252.0,1
0.93067455,0.06265684,1.3402966065654787,3969.0,252.0,1
0.9476351,0.04974839,0.9417741298649454,3969.0,252.0,1
0.92041886,0.06361825,1.315842129538399,3969.0,252.0,1
0.9332855,0.05081402,1.0273035323353392,3969.0,252.0,1
0.9456791,0.05390531,1.065489920635483,3969.0,252.0,1
0.9239478,0.05569901,1.1473476072526156,3969.0,252.0,1
0.932575,0.05910087,1.1411699350881144,3969.0,252.0,1
0.9481167,0.050995704,1.0523021568662676,3969.0,252.0,1
0.9259373,0.056475278,1.1168407392932185,3969.0,252.0,1
0.9346076,0.060998224,1.242436030589547,3969.0,252.0,1
0.94142914,0.05688476,1.194043098637401,3969.0,252.0,1
0.9460267,0.06295556,1.2694025847682129,3969.0,252.0,1
0.92940223,0.05983555,1.1782387688294949,3969.0,252.0,1
0.93793845,0.055850208,1.1132704388304968,3969.0,252.0,1
0.9477222,0.059556134,1.241593967359519,3969.0,252.0,1
0.92491674,0.056283742,1.1232339306408705,3969.0,252.0,1
0.9198501,0.06232218,1.2700319645774272,3969.0,252.0,1
0.9322179,0.058193482,1.1119961544896544,3969.0,252.0,1
0.94141483,0.06440944,1.3178457716999177,3969.0,252.0,1
0.9235093,0.054558538,1.0168402909126446,3969.0,252.0,1
0.93413365,0.056075025,1.109384913745054,3969.0,252.0,1
0.9485887,0.051899057,1.0545086591285755,3969.0,252.0,1
0.9257506,0.05464188,1.076526044213355,3968.0,252.82842707633972,1
0.93114847,0.0694939,1.3720656759742411,3969.0,252.0,1
0.93061614,0.07464065,1.520532172481216,3969.0,252.0,1
0.94907415,0.06556379,1.181966057633346,3969.0,252.0,1
0.92417955,0.0638222,1.2315911816251668,3969.0,252.0,1
0.92386734,0.080007,1.7401862626312328,3969.0,252.0,1
0.93936014,0.069991864,1.421441859229232,3969.0,252.0,1
0.9204178,0.06717054,1.3838738743840349,3969.0,252.0,1
0.9222225,0.07994741,1.6819898408587597,3969.0,252.0,1
0.938735,0.06966226,1.4241896902354156,3969.0,252.0,1
0.91295385,0.08466508,1.9305186033710218,3969.0,252.0,1
0.92732644,0.077968724,1.5733128396808382,3969.0,252.0,1
0.9413622,0.06451914,1.3081766423116818,3969.0,252.0,1
0.9431123,0.07597895,1.5621014129986692,3969.0,252.0,1
0.9234873,0.06613071,1.280212970193959,3969.0,252.0,1
0.9319661,0.06309359,1.1979377113558298,3969.0,252.0,1
0.94370013,0.07004471,1.3984281240392578,3966.0,254.82842707633972,1
0.91854036,0.07601617,1.6455589343209587,3969.0,252.0,1
0.9207511,0.0691676,1.3491044535434686,3969.0,252.0,1
0.93319064,0.0653806,1.2657877676119884,3969.0,252.0,1
0.94603145,0.06636708,1.2264347991403173,3966.0,254.82842707633972,1
0.9211254,0.07663167,1.554815604388109,3969.0,252.0,1
0.934082,0.06472023,1.2329455797231552,3969.0,252.0,1
0.9495318,0.06434329,1.2455310287188561,3969.0,252.0,1
0.9250459,0.07445757,1.4970665255103526,3969.0,252.0,1
0.92262465,0.08139649,1.6783767729763586,3967.0,253.65685415267944,1
0.93226194,0.06335664,1.263347483937317,3966.0,254.82842707633972,1
0.9405148,0.07345048,1.6006025092138993,3969.0,252.0,1
0.91672033,0.0744275,1.4794705300675477,3969.0,252.0,1
0.9337555,0.057802927,1.2194289218836267,3969.0,252.0,1
0.9411707,0.065883406,1.3590620384540983,3967.0,253.65685415267944,1
0.9242628,0.06286378,1.3466503180682152,3969.0,252.0,1
0.9288794,0.07018033,1.5810571936005826,3965.5,254.24264061450958,1
0.94120705,0.06616319,1.3600744653134509,3969.0,252.0,1
0.9230134,0.06376592,1.3440282750307884,3968.0,252.82842707633972,1
0.9327138,0.065155774,1.3462431520688232,3969.0,252.0,1
0.9354214,0.07486265,1.5974876238630586,3968.0,252.82842707633972,1
0.9452119,0.06797858,1.3778693529193584,3969.0,252.0,1
0.92290807,0.06760762,1.3982544933837735,3966.0,254.82842707633972,1
0.93247545,0.06334036,1.3189145539939964,3969.0,252.0,1
0.9429342,0.06197222,1.3214208744332019,3969.0,252.0,1
0.92234033,0.06727426,1.3684803022496381,3969.0,252.0,1
0.9175992,0.077932484,1.5153727019354295,3969.0,252.0,1
0.92362225,0.07770414,1.6271740068797187,3969.0,252.0,1
0.9361404,0.08282313,1.826114003388429,3969.0,252.0,1
0.9170238,0.075901374,1.4498000086271792,3969.0,252.0,1
0.9268047,0.07651684,1.6567621520490048,3969.0,252.0,1
0.9404181,0.07784489,1.679371726755559,3969.0,252.0,1
0.9166313,0.07895011,1.65792839133587,3969.0,252.0,1
0.9218788,0.069010556,1.413222922562337,3969.0,252.0,1
0.9238405,0.070971966,1.6710468877060627,3969.0,252.0,1
0.93360615,0.07422048,1.7291074766872323,3968.0,252.82842707633972,1
0.91220903,0.07210183,1.5680883401215597,3969.0,252.0,1
0.9169549,0.07413363,1.7044199862253993,3969.0,252.0,1
0.9292825,0.06867286,1.6585455746379147,3969.0,252.0,1
0.9090524,0.076465935,1.9466945289222355,3969.0,252.0,1
0.91428465,0.08070983,1.8939984902759042,3969.0,252.0,1
0.9257841,0.07973464,1.9174030847722314,3969.0,252.0,1
0.91496253,0.064515874,1.4835050849777747,3969.0,252.0,1
0.9174518,0.075086296,1.7380986218496268,3969.0,252.0,1
0.9272269,0.07812725,1.8306771527875192,3969.0,252.0,1
0.9337746,0.07185854,1.6591867236362348,3969.0,252.0,1
0.9083698,0.07930541,2.06221964371918,3969.0,252.0,1
0.9150611,0.080943875,2.0223195572737485,3969.0,252.0,1
0.9379834,0.06442896,1.3657530891473997,3969.0,252.0,1
0.9155475,0.062425427,1.3687853182423724,3969.0,252.0,1
0.9117609,0.07116015,1.6474421633288876,3969.0,252.0,1
0.91636604,0.07881428,1.716535638267684,3969.0,252.0,1
0.9323634,0.06999749,1.5445517897664982,3969.0,252.0,1
0.9144426,0.07237222,1.652518697811467,3969.0,252.0,1
0.9173627,0.077637374,1.8073902380898301,3969.0,252.0,1
0.93740034,0.06823902,1.576058479221877,3969.0,252.0,1
0.9148773,0.07218396,1.7911724584046813,3969.0,252.0,1
0.9187816,0.094803415,1.893779626038388,3967.0,253.65685415267944,1
0.92823315,0.07897091,1.5117960507840835,3968.0,252.82842707633972,1
0.93909025,0.07869479,1.4910378430359397,3968.0,252.82842707633972,1
0.90924394,0.09678509,1.9676977546509367,3967.0,253.65685415267944,1
0.9062768,0.11923547,2.8881139296155514,3966.0,254.48528122901917,1
0.9322696,0.096068494,1.950954373832015,3963.0,257.65685415267944,1
0.9149616,0.09006115,1.7915965161744698,3967.0,253.65685415267944,1
0.9221306,0.09323615,1.861185954635002,3967.0,253.65685415267944,1
0.93850327,0.086780384,1.7009426352486017,3968.0,252.82842707633972,1
0.91160774,0.100146875,2.163285985662749,3965.0,254.48528122901917,1
0.92316556,0.094362475,1.9858665413758174,3969.0,252.0,1
0.91880167,0.11315139,2.6182156597175954,3966.0,254.48528122901917,1
0.9401108,0.08906664,1.799024658942895,3968.0,252.82842707633972,1
0.92091376,0.08429368,1.622318686996546,3968.0,252.82842707633972,1
0.9288727,0.08198923,1.6098438884333588,3969.0,252.0,1
0.9413985,0.08315063,1.581631853109954,3969.0,252.0,1
0.90832955,0.10230045,2.3133501068392164,3956.5,262.72792184352875,1
0.9150611,0.08317752,1.7283559224998828,3967.0,253.65685415267944,1
0.92419285,0.08751619,1.7338271874093134,3966.0,254.82842707633972,1
0.92846864,0.096290514,2.0665686046886105,3968.0,252.82842707633972,1
0.9066464,0.10194301,2.3047810509389954,3966.0,254.48528122901917,1
0.9158538,0.10822588,2.3955607513205526,3966.0,253.65685415267944,1
0.9300934,0.10598464,2.261016358166076,3968.0,252.82842707633972,1
0.91644365,0.08483683,1.7167984044925197,3967.0,253.65685415267944,1
0.9247367,0.06144571,1.4792142806696398,3969.0,252.0,1
0.9268267,0.06085506,1.3866592501155193,3969.0,252.0,1
0.93839514,0.060942747,1.4148408690460905,3969.0,252.0,1
0.92017084,0.04861087,1.1718932581862345,3969.0,252.0,1
0.93007135,0.052864775,1.1512585084103235,3969.0,252.0,1
0.9387493,0.06615354,1.422593064059793,3969.0,252.0,1
0.92133886,0.060226012,1.309783462346981,3968.0,252.82842707633972,1
0.92786646,0.062624946,1.4222012566816957,3969.0,252.0,1
0.9424957,0.05836925,1.2550974274784845,3969.0,252.0,1
0.9223815,0.05704453,1.2877903703506695,3969.0,252.0,1
0.93077695,0.05817451,1.2682599925429123,3969.0,252.0,1
0.9356981,0.061887693,1.4732159795443982,3969.0,252.0,1
0.93786085,0.064055726,1.6189124136538398,3969.0,252.0,1
0.9216127,0.06226206,1.502507213644035,3969.0,252.0,1
0.92311865,0.06902081,1.7320023526217811,3969.0,252.0,1
0.9384717,0.0652121,1.4775347945648414,3969.0,252.0,1
0.9225156,0.055514105,1.2236769016917641,3969.0,252.0,1
0.91995066,0.055407967,1.337809680266798,3969.0,252.0,1
0.9250393,0.059506502,1.5155636280788833,3969.0,252.0,1
0.9410453,0.054826353,1.2310519191395615,3969.0,252.0,1
0.91943747,0.06363493,1.4967517968308992,3969.0,252.0,1
0.9228927,0.06863703,1.6949981628381574,3969.0,252.0,1
0.9336444,0.07028058,1.778609434157875,3969.0,252.0,1
0.91375136,0.0776301,1.9241397754972955,3968.0,252.82842707633972,1
0.9208917,0.08359606,1.804767672893676,3969.0,252.0,1
0.9244791,0.07876169,1.7257473281935078,3969.0,252.0,1
0.9341576,0.082975686,1.9661976886068675,3969.0,252.0,1
0.91853076,0.070898205,1.60913400790862,3969.0,252.0,1
0.922009,0.08092501,1.8254537838006022,3969.0,252.0,1
0.9366698,0.0761595,1.6464891650922258,3969.0,252.0,1
0.91185665,0.08401451,2.017264757020359,3969.0,252.0,1
0.9216261,0.08401844,1.9390308824894769,3969.0,252.0,1
0.93865454,0.077635415,1.6867476976724558,3969.0,252.0,1
0.911871,0.08794403,1.953929788571534,3969.0,252.0,1
0.9214212,0.08403901,2.06312589525042,3969.0,252.0,1
0.93424284,0.08287611,1.8480281039592044,3969.0,252.0,1
0.93324226,0.083574355,1.9882460440241903,3968.0,252.82842707633972,1
0.9151539,0.086152755,1.9983227765058305,3969.0,252.0,1
0.9180214,0.08862746,2.087747158715488,3969.0,252.0,1
0.93217766,0.088361524,2.0387214934533766,3969.0,252.0,1
0.9181325,0.07245037,1.586388015115283,3969.0,252.0,1
0.9173053,0.073680446,1.4228457874052531,3969.0,252.0,1
0.9211885,0.08188481,1.9034159050392268,3969.0,252.0,1
0.9349925,0.08642916,2.0275005280698797,3969.0,252.0,1
0.9171885,0.07538919,1.5578158979662655,3969.0,252.0,1
0.9237113,0.07801314,1.6613325819973803,3969.0,252.0,1
